id,female,black,latin,white,employed,wage,collgrad,age,parent_college,numkids,efc
7713,1,1,0,0,1,11.5,0,37,0,6,0
7715,1,1,0,0,0,8,0,35,0,1,0
7717,1,1,0,0,1,14,0,37,0,3,0
7719,1,1,0,0,1,22.21,0,34,0,1,0
7721,0,1,0,0,1,41.34,1,37,0,2,0
7724,1,1,0,0,1,15.91,0,34,0,1,0
7725,0,1,0,0,1,13,0,36,0,0,0
7727,0,1,0,0,1,8,0,35,0,0,0
7728,1,1,0,0,1,10.69,1,34,0,0,0
7729,0,1,0,0,0,NA,0,35,0,0,0
7731,0,1,0,0,1,20.69,0,35,0,0,0
7733,0,1,0,0,1,15.8,0,37,0,0,0
7734,1,1,0,0,1,14,0,35,0,3,0
7735,0,1,0,0,0,18.48,0,33,0,1,0
7736,1,1,0,0,1,10.39,0,33,0,1,0
7737,0,1,0,0,1,10,0,35,0,2,0
7738,1,1,0,0,1,21.63,1,36,0,1,0.4219939
7739,0,1,0,0,1,8,0,34,0,0,1.006257
7740,1,1,0,0,1,17.4,0,35,0,3,0
7741,1,1,0,0,1,15,0,35,0,3,0
7742,0,1,0,0,0,NA,0,37,0,0,0
7743,1,1,0,0,1,8.4,0,36,0,3,0
7745,0,1,0,0,0,13.65,0,36,0,0,0.7093718999999999
7746,0,1,0,0,1,14.85,0,35,0,1,0.7093718999999999
7747,0,1,0,0,0,NA,0,36,0,0,0
7748,0,1,0,0,0,NA,0,33,0,2,0
7755,0,1,0,0,1,13,0,36,0,0,0
7756,1,1,0,0,1,18.71,0,35,0,2,0
7757,0,1,0,0,0,9.75,0,36,0,0,0
7758,1,1,0,0,0,NA,0,35,0,0,0
7760,0,1,0,0,1,27.28,0,37,0,1,0
7761,0,1,0,0,1,30,0,35,0,2,0
7762,1,1,0,0,0,10.02,0,34,0,7,0
7764,1,1,0,0,1,15.5,1,33,0,2,2.804979
7765,1,1,0,0,1,38.8,0,36,0,3,0.9568300000000001
7766,1,1,0,0,1,19.55,0,34,0,3,0.9568300000000001
7768,0,1,0,0,1,10,0,37,0,2,0
7770,1,1,0,0,1,39.91,1,36,0,1,3.1801239999999997
7771,0,1,0,0,0,NA,0,35,0,0,3.1801239999999997
7772,0,1,0,0,1,19.2,1,36,1,0,0
7774,1,1,0,0,1,53.21,0,36,0,2,1.7038769999999999
7776,0,1,0,0,1,11.38,0,36,0,0,0
7777,1,1,0,0,1,12,0,36,0,4,1.3817439999999999
7779,0,1,0,0,1,24.04,1,34,1,0,0
7780,1,1,0,0,1,26.92,1,36,1,0,0
7783,0,1,0,0,1,20.23,0,37,0,0,4.250462000000001
7784,0,1,0,0,1,78.33,0,33,0,1,0
7786,0,1,0,0,1,31.2,1,36,0,1,3.094214
7787,1,1,0,0,1,17.57,0,34,0,0,3.094214
7788,0,1,0,0,0,NA,0,35,0,0,0
7789,0,1,0,0,1,19.23,1,36,0,0,0
7790,0,1,0,0,1,77.4,0,36,1,1,0
7795,1,1,0,0,1,14,0,37,0,2,0.46102499999999996
7796,0,1,0,0,1,11.17,0,37,0,3,0
7797,0,1,0,0,1,15.62,0,36,0,1,0
7798,1,1,0,0,1,9,1,34,0,5,0
7799,0,1,0,0,1,17.6,0,33,0,1,0
7800,0,1,0,0,1,19.58,0,37,0,0,9.755562
7801,1,1,0,0,1,8.25,0,34,0,0,0.8314713
7802,0,1,0,0,1,20,0,37,0,0,0
7805,0,1,0,0,1,20,0,35,0,0,0
7806,0,1,0,0,1,28.85,1,37,0,0,0
7807,0,1,0,0,0,NA,1,37,0,2,0.2717784
7808,0,1,0,0,1,12.67,0,35,0,0,0
7810,0,1,0,0,0,NA,0,33,0,1,0
7811,1,1,0,0,1,20,0,33,0,2,0
7812,0,1,0,0,1,30.87,0,36,0,2,0
7813,1,1,0,0,1,13.01,0,34,0,2,0
7814,1,1,0,0,1,13,0,37,0,0,0
7815,1,1,0,0,0,NA,0,34,0,5,0
7816,1,1,0,0,1,8.25,0,37,0,4,0
7817,1,1,0,0,1,14.5,0,36,0,2,0
7819,1,1,0,0,1,14.64,0,37,0,3,4.5592299999999994
7821,0,1,0,0,1,37.5,0,36,0,1,4.5592299999999994
7822,0,1,0,0,0,10,0,34,0,0,4.148176
7823,1,1,0,0,0,NA,0,36,0,2,14.8719
7825,0,1,0,0,1,45.19,1,36,0,1,11.82827
7826,1,1,0,0,1,12.82,0,37,0,1,0
7828,1,1,0,0,0,8.25,0,34,0,3,0
7829,1,1,0,0,0,8.5,0,36,0,0,0.49857029999999997
7830,1,1,0,0,1,16.68,0,36,0,3,2.302032
7831,0,1,0,0,1,32.69,0,35,0,0,2.302032
7837,1,1,0,0,1,44.63,1,37,0,2,0
7839,0,1,0,0,0,22.67,0,37,0,4,0.1136288
7840,1,1,0,0,0,NA,0,34,0,3,0
7841,1,1,0,0,0,NA,0,35,0,0,0
7842,1,1,0,0,1,8.25,0,34,0,4,0
7843,1,1,0,0,1,13.63,0,33,0,3,0
7844,1,1,0,0,0,NA,0,35,0,3,1.87118
7846,1,1,0,0,1,14.5,1,37,0,4,0.7776298
7850,0,1,0,0,1,17,0,34,0,0,0
7851,1,1,0,0,0,11,0,36,0,1,0
7852,1,1,0,0,1,18,0,33,0,3,0
7853,1,0,1,0,1,27.72,1,36,1,0,0
7854,0,0,1,0,1,18.02,1,35,1,0,0.4121927
7855,0,0,1,0,1,22,0,34,0,1,4.838446
7856,1,0,1,0,1,29.07,1,34,1,0,1.99759
7857,1,1,0,0,1,18.3,0,35,0,2,2.643485
7858,1,1,0,0,1,11,0,34,0,0,0.07764499999999999
7859,0,1,0,0,1,9.75,0,33,0,0,0.07764499999999999
7860,0,1,0,0,0,12,0,33,0,2,0
7861,0,1,0,0,1,14.38,1,33,0,0,1.484365
7862,0,1,0,0,1,9.75,0,36,0,4,1.235373
7863,1,1,0,0,0,9.41,0,37,0,2,0
7864,0,1,0,0,1,23.56,0,35,0,4,0
7865,0,1,0,0,1,30.15,0,37,0,1,0.2098823
7866,0,1,0,0,1,9,0,35,0,0,0.2098823
7867,0,1,0,0,1,10,0,36,0,0,0
7868,1,1,0,0,1,13.5,0,33,0,1,0
7869,0,1,0,0,0,NA,0,36,0,3,0.01282063
7870,1,1,0,0,1,34.62,1,33,0,1,3.5301729999999996
7872,1,1,0,0,1,20,0,34,0,1,5.427764
7873,1,1,0,0,1,9.03,0,37,0,3,1.8046929999999999
7875,0,1,0,0,1,48.08,1,37,0,0,0
7876,0,1,0,0,1,8,0,34,0,0,0
7877,1,0,1,0,1,14.8,0,37,0,4,0.07371644999999999
7878,1,0,1,0,1,11.5,0,36,0,3,0.07371644999999999
7880,1,1,0,0,0,10.75,0,37,0,5,0
7882,0,1,0,0,1,10.5,0,36,0,0,0
7883,0,1,0,0,0,NA,1,37,0,0,0
7886,1,1,0,0,1,11.5,0,35,0,5,0
7887,1,1,0,0,1,14,0,36,0,1,0
7888,1,1,0,0,1,11.73,0,35,0,2,0
7889,0,1,0,0,0,NA,0,37,0,3,0
7892,1,1,0,0,1,30.33,0,34,0,1,0.25622609999999996
7893,0,1,0,0,1,13,0,35,0,0,0
7894,0,1,0,0,1,16,0,36,0,0,0
7895,1,1,0,0,1,17.19,1,34,0,3,0
7896,1,1,0,0,0,9.5,0,34,0,5,0
7897,0,1,0,0,0,16.88,0,34,0,0,0
7898,0,1,0,0,1,24.72,1,33,0,0,0
7899,1,1,0,0,1,15.84,0,35,0,2,0
7901,1,1,0,0,0,NA,0,37,0,2,0
7902,0,1,0,0,1,14,0,34,0,0,0
7903,1,1,0,0,0,NA,0,37,0,6,0
7904,1,1,0,0,0,28,1,35,0,2,1.3802999999999999
7905,0,1,0,0,1,26.25,0,34,0,3,0
7906,1,1,0,0,1,78.32,1,33,0,2,0
7908,1,1,0,0,0,9,0,33,0,2,0
7909,1,1,0,0,1,8.89,0,35,0,5,0
7910,0,1,0,0,0,NA,0,36,0,0,0
7911,1,1,0,0,1,13.5,0,37,0,4,0
7912,0,1,0,0,0,NA,0,33,0,0,0
7915,0,1,0,0,1,41.7,0,33,0,2,0
7916,0,1,0,0,1,20.96,0,35,0,0,0
7917,0,1,0,0,0,NA,0,34,0,1,0
7919,0,1,0,0,0,NA,0,37,0,4,0.6456744
7920,1,1,0,0,0,NA,0,35,0,1,0.6456744
7923,1,0,1,0,0,37.71,0,33,1,1,0
7924,1,0,1,0,1,25.5,0,36,0,3,0
7925,1,0,1,0,1,17.52,0,34,0,1,0
7927,1,1,0,0,1,12,0,33,0,2,0
7929,0,1,0,0,1,19.09,0,34,0,0,6.922994
7934,0,1,0,0,0,30,1,33,0,0,6.463786
7935,0,1,0,0,0,NA,0,33,0,1,23.86561
7936,0,1,0,0,1,30.01,1,35,1,1,38.048989999999996
7937,1,1,0,0,0,13.16,0,33,0,3,0.49857029999999997
7939,1,1,0,0,1,14.95,0,34,0,2,4.741136
7940,0,1,0,0,0,NA,0,36,0,0,7.622579
7941,1,1,0,0,0,19.23,1,37,1,0,0
7942,1,1,0,0,1,29,1,35,0,1,1.132927
7943,0,1,0,0,1,23.1,0,36,1,0,9.246673000000001
7944,0,1,0,0,1,15.5,1,35,1,0,9.246673000000001
7945,1,1,0,0,1,42.79,1,34,0,1,8.971006
7946,1,1,0,0,1,19.52,0,37,0,2,1.733479
7947,1,1,0,0,1,104.65,0,36,0,1,1.733479
7948,0,1,0,0,1,20.29,1,34,0,0,1.733479
7949,0,1,0,0,1,13,0,37,0,0,0
7950,1,1,0,0,0,NA,0,37,0,3,0
7951,1,1,0,0,1,39.18,1,34,0,0,0
7952,0,1,0,0,1,25.48,1,33,0,0,0
7953,0,1,0,0,0,9.5,0,37,0,1,0
7955,0,1,0,0,0,NA,0,36,0,0,0
7956,0,1,0,0,1,16.76,0,34,0,3,0
7960,1,1,0,0,1,12.5,0,33,0,1,0
7961,1,1,0,0,1,16.7,0,37,0,1,0
7962,1,1,0,0,1,18.5,0,33,0,2,0
7963,0,1,0,0,1,14.59,0,34,0,3,0
7964,1,1,0,0,1,24,1,34,1,2,10.21534
7965,0,1,0,0,1,55,1,37,0,0,30.25864
7966,1,1,0,0,1,14.45,0,34,0,1,0
7967,0,1,0,0,0,16.67,0,35,0,2,0
7969,0,1,0,0,1,15.5,0,36,0,0,1.9889970000000001
7971,0,1,0,0,0,9,0,37,1,0,34.30004
7972,0,1,0,0,0,NA,0,37,0,0,1.783813
7977,1,0,1,0,1,20,0,35,0,3,3.183387
7978,1,1,0,0,1,10,0,37,0,2,0
7979,1,1,0,0,1,22.6,1,34,0,0,0
7980,1,1,0,0,1,12.28,0,33,0,0,0
7981,0,1,0,0,0,12.25,1,37,0,2,0
7984,0,1,0,0,0,NA,0,35,0,0,0
7985,1,1,0,0,1,15.63,0,33,0,0,0
7986,1,1,0,0,1,11.75,0,37,0,4,0
7987,1,1,0,0,1,17.26,1,35,0,4,0
7989,1,1,0,0,1,18.17,1,35,0,3,0
7993,0,1,0,0,1,15.03,0,34,0,0,0
7994,0,1,0,0,1,9.45,0,34,0,0,0
7995,1,1,0,0,0,13.57,1,36,1,1,5.65965
7996,1,1,0,0,0,NA,0,35,1,4,5.2863180000000005
7998,0,1,0,0,1,19.8,0,36,0,0,1.035346
7999,1,1,0,0,0,NA,0,33,1,5,0
8001,0,1,0,0,1,12,0,36,0,0,0
8003,0,1,0,0,1,37.95,0,37,0,0,0
8004,0,1,0,0,1,24,0,34,0,0,0
8005,0,1,0,0,1,12.19,0,34,0,0,0
8007,1,1,0,0,1,15.16,0,36,0,2,0
8008,1,1,0,0,1,26.04,1,35,0,2,3.657209
8009,1,1,0,0,1,18.21,0,34,0,2,3.657209
8010,1,1,0,0,1,20.07,0,34,0,0,0
8011,1,1,0,0,1,54,1,36,0,0,0
8012,1,1,0,0,1,8.65,1,36,0,2,3.555551
8013,1,1,0,0,1,8,0,34,0,3,0
8014,1,1,0,0,1,14.25,0,37,0,4,0
8015,0,1,0,0,1,9,1,36,0,0,0
8016,0,1,0,0,1,10.75,0,37,0,3,0.2459902
8017,1,1,0,0,1,22.09,1,35,0,2,0.2459902
8019,1,1,0,0,1,10,0,35,0,3,0
8020,1,1,0,0,1,13.18,1,33,0,3,0
8021,1,1,0,0,1,34.17,1,35,0,2,0
8022,1,1,0,0,1,14.6,0,36,1,2,0
8023,1,1,0,0,1,15.23,0,35,0,2,0
8025,0,1,0,0,1,32.05,1,34,1,2,2.692123
8026,0,1,0,0,0,9.75,0,34,0,0,0
8027,1,1,0,0,1,10,0,37,0,2,0
8028,0,1,0,0,1,18.42,0,37,0,2,0
8035,0,1,0,0,1,54.8,1,34,0,3,0.08312968
8036,0,1,0,0,0,NA,0,36,0,2,0
8037,1,1,0,0,0,NA,0,37,0,2,0
8038,0,1,0,0,1,16.8,0,35,0,2,3.8660880000000004
8039,1,1,0,0,1,17.25,0,34,0,6,4.869125
8043,0,1,0,0,0,NA,1,35,0,3,0
8045,0,1,0,0,1,16.29,1,35,0,3,0.008202812
8046,0,1,0,0,1,15,0,36,0,3,0
8047,0,1,0,0,1,18.2,0,35,0,0,0
8048,1,1,0,0,0,NA,0,34,0,0,0
8049,0,1,0,0,1,16.33,1,36,0,0,0
8050,0,1,0,0,1,26.86,0,36,1,3,3.198455
8052,0,1,0,0,1,11.07,0,36,0,0,1.529186
8055,0,1,0,0,1,22.5,0,37,0,0,9.328322
8056,1,1,0,0,1,16.09,0,33,0,0,9.328322
8057,0,1,0,0,0,46.35,0,33,0,0,1.1244459999999998
8060,1,1,0,0,1,19.49,1,33,0,4,0
8062,0,0,1,0,0,NA,0,34,0,0,0
8064,1,1,0,0,1,18.12,0,35,0,3,0
8065,0,1,0,0,0,8,0,37,0,0,0
8066,1,1,0,0,1,10.3,0,35,0,3,0
8067,1,1,0,0,1,9,0,33,0,2,0
8069,1,1,0,0,0,21.52,0,37,0,0,2.194174
8071,0,1,0,0,1,35,1,34,0,2,0.5819677000000001
8072,0,1,0,0,1,21.32,1,36,1,0,0
8077,0,1,0,0,1,16.45,0,34,0,0,5.794682
8080,1,1,0,0,1,15,0,35,0,0,0
8081,1,1,0,0,1,31.48,1,37,0,0,4.838241
8082,1,1,0,0,1,30,1,36,0,0,0
8083,1,0,1,0,0,NA,1,33,0,2,0
8084,1,1,0,0,1,14.5,0,36,0,2,0.3670373
8085,1,1,0,0,1,15,0,34,0,3,0.31868939999999996
8086,1,1,0,0,0,20.33,1,35,0,0,0
8087,0,0,1,0,1,26,0,37,0,0,0
8088,0,1,0,0,1,18.7,0,35,0,0,5.146374
8089,1,1,0,0,1,11.7,0,34,0,2,0.4602484
8091,1,0,1,0,1,32.77,0,35,0,3,0
8092,1,0,1,0,0,12.75,0,37,0,1,0
8093,1,0,1,0,1,11.17,0,35,0,3,0
8094,0,0,1,0,1,23.48,0,34,0,3,0
8095,1,0,1,0,1,15,0,37,0,3,0
8096,1,1,0,0,1,32.79,1,34,0,1,0
8100,0,0,1,0,1,15.83,0,35,0,1,0
8101,0,0,1,0,1,18,0,33,0,2,1.163341
8102,0,0,1,0,0,NA,0,36,1,0,0
8103,1,0,1,0,0,NA,0,33,0,0,0
8105,0,0,1,0,1,22.73,1,36,0,0,0
8106,1,0,1,0,0,NA,0,35,0,2,0
8108,0,0,1,0,1,21.01,0,34,0,0,1.734465
8109,0,0,1,0,1,30,0,36,0,3,0
8111,1,0,1,0,1,26.4,1,33,0,2,0
8112,1,0,1,0,1,33.65,1,33,0,1,0
8114,1,0,1,0,1,14.67,0,33,0,4,1.494837
8115,1,0,1,0,1,31.25,1,35,1,1,11.26518
8116,1,0,1,0,1,26.92,0,37,1,2,6.176583
8117,1,1,0,0,1,12.75,0,33,0,5,0.8789359
8119,1,1,0,0,1,27.78,1,35,0,2,0
8120,1,1,0,0,0,NA,0,37,0,0,0
8121,1,1,0,0,1,18.81,0,37,0,2,0
8122,1,1,0,0,1,11.17,0,34,0,4,0.9857227000000001
8126,0,1,0,0,1,13,0,37,1,2,0
8127,1,1,0,0,0,NA,0,34,0,1,0
8128,1,1,0,0,1,17.34,1,34,0,1,0
8131,1,0,1,0,1,26.92,1,36,0,2,0
8133,1,0,1,0,1,23.65,0,34,0,2,0
8134,1,0,1,0,1,16.54,0,35,1,6,0
8135,0,0,1,0,1,53.13,0,34,1,2,0
8138,0,0,1,0,1,15.9,0,36,0,0,0.5238221999999999
8139,1,0,1,0,0,NA,0,34,0,2,0.5238221999999999
8140,1,1,0,0,1,10,0,35,0,1,0.1442544
8141,1,1,0,0,1,13.58,0,35,0,0,1.063985
8144,1,0,1,0,0,NA,0,34,0,3,0
8146,1,1,0,0,0,18.5,0,33,0,3,0
8147,1,1,0,0,0,NA,0,35,0,2,0
8148,0,1,0,0,1,81.2,1,37,0,2,0
8149,0,1,0,0,0,23.04,0,36,1,4,6.131877
8150,0,1,0,0,1,22.12,0,37,0,0,0
8151,0,1,0,0,1,20,0,36,0,0,0
8154,0,1,0,0,0,NA,0,35,0,0,0
8156,0,0,1,0,0,NA,0,36,0,2,0
8158,0,0,1,0,1,16.42,0,34,0,0,0
8159,0,0,1,0,1,9.62,0,37,0,4,0
8160,0,0,1,0,1,39.97,0,36,1,0,0
8161,0,0,1,0,1,28.37,0,33,1,0,0
8162,0,0,1,0,1,41.16,0,36,1,0,5.971059
8163,1,0,1,0,1,8.8,1,37,0,2,0
8164,0,0,1,0,1,15.38,0,36,0,1,0
8165,0,1,0,0,1,11.48,0,35,0,1,0
8166,0,1,0,0,0,16.98,0,33,0,0,0.2947856
8167,1,0,1,0,0,NA,1,37,0,2,1.665206
8168,0,0,1,0,1,20,1,33,1,0,0
8172,0,0,1,0,1,14.1,0,34,0,3,0
8173,0,0,1,0,0,NA,0,37,0,0,0
8175,1,0,1,0,1,8.9,0,36,0,1,0
8182,1,0,1,0,1,14,0,36,0,1,0
8183,1,0,1,0,1,9.5,1,34,0,0,0
8184,1,0,1,0,0,NA,1,37,1,0,1.478797
8185,1,0,1,0,1,10.34,1,33,0,3,0
8186,0,0,1,0,1,8.5,0,35,0,0,0
8187,0,0,1,0,1,8.8,1,35,0,3,1.114729
8189,1,0,1,0,1,11.5,1,35,0,2,1.4320789999999999
8190,0,0,1,0,1,22.25,1,36,1,0,10.4118
8192,0,0,1,0,1,36.59,0,35,0,0,1.4983510000000002
8194,0,0,1,0,1,22.24,1,37,0,0,1.245352
8196,0,0,1,0,1,12.39,0,36,0,1,6.53292
8197,0,0,1,0,1,22.62,1,34,0,1,6.53292
8198,0,0,1,0,1,23.67,0,35,0,0,5.648707
8199,0,0,1,0,1,11.72,0,33,0,2,0
8200,0,0,1,0,0,NA,0,35,0,1,0
8201,1,0,1,0,1,30.29,0,34,0,4,0
8203,1,0,1,0,0,NA,0,33,0,3,0
8206,0,0,1,0,1,16.5,0,35,1,2,0
8208,1,0,1,0,0,NA,0,36,0,1,0
8210,1,0,1,0,0,NA,1,35,0,1,0
8211,1,0,1,0,0,NA,0,34,0,1,0
8213,0,0,1,0,1,12,1,35,1,0,4.076127
8214,0,0,1,0,1,56.93,1,36,0,1,0
8215,1,1,0,0,1,16.63,1,34,1,0,1.1802080000000001
8217,1,1,0,0,0,NA,0,35,0,5,0
8218,1,1,0,0,0,15.21,1,33,0,4,0
8219,1,1,0,0,0,9.2,0,33,0,1,0
8220,0,1,0,0,1,14,0,33,0,0,0
8222,0,1,0,0,0,NA,0,34,0,0,0
8223,0,0,1,0,1,31.24,0,36,0,1,12.15695
8225,1,0,1,0,1,62,1,34,0,4,5.648707
8230,1,0,1,0,1,21.7,0,37,0,2,0
8231,0,0,1,0,0,NA,0,35,0,0,3.1822510000000004
8232,1,1,0,0,0,NA,1,36,0,2,10.60033
8233,1,0,1,0,1,18.57,1,36,0,0,0
8235,1,0,1,0,1,26,0,33,0,2,0
8236,0,1,0,0,1,19.04,0,37,0,1,0
8237,1,1,0,0,1,11.82,0,35,0,2,0
8238,0,1,0,0,1,22.85,0,35,1,0,0
8240,1,1,0,0,1,17,0,37,0,1,0
8241,0,0,1,0,0,NA,0,37,0,0,0.2546903
8242,1,0,1,0,1,29.06,0,36,0,3,0.2546903
8244,1,1,0,0,1,16.04,0,35,0,2,5.211322
8245,1,1,0,0,1,13.25,0,37,0,4,0
8246,0,1,0,0,0,NA,0,35,0,1,0
8248,1,0,1,0,0,NA,1,34,0,0,1.011797
8249,1,1,0,0,1,18.47,1,36,0,6,0.8800743999999999
8250,0,1,0,0,1,18.5,0,33,0,0,0.8800743999999999
8251,1,1,0,0,0,NA,0,34,0,2,0
8252,0,1,0,0,0,15,0,33,0,0,0
8253,0,1,0,0,1,22.22,0,33,0,1,1.5537260000000002
8254,1,1,0,0,0,NA,0,36,0,1,2.17129
8255,1,1,0,0,1,10,1,36,0,0,14.863430000000001
8257,1,1,0,0,0,NA,0,36,0,0,0
8258,1,1,0,0,1,17.29,1,33,1,3,11.04931
8259,1,1,0,0,1,17.5,1,34,0,0,0.46375279999999997
8260,0,1,0,0,0,13.78,1,33,0,0,0.46375279999999997
8261,0,1,0,0,1,27.24,1,36,0,2,3.0427199999999996
8263,0,1,0,0,1,8.5,0,37,0,0,0
8264,1,1,0,0,1,14.23,0,37,0,2,0
8265,1,1,0,0,1,8.33,0,36,0,3,0
8270,0,1,0,0,1,15.47,0,34,0,0,0
8271,1,1,0,0,1,14,0,34,0,3,0
8272,1,1,0,0,0,NA,0,33,0,1,0
8273,1,1,0,0,1,18.52,1,33,0,1,0
8274,0,1,0,0,0,NA,0,34,0,0,0
8276,1,1,0,0,1,13.95,0,33,0,3,0.10967
8277,1,1,0,0,0,NA,0,37,0,2,2.525253
8280,0,1,0,0,1,18.63,1,36,0,0,2.212075
8281,1,1,0,0,1,12.37,0,33,0,0,0
8282,0,1,0,0,1,20.19,1,37,0,0,10.52418
8283,1,1,0,0,1,12,0,36,1,3,7.922865
8284,0,1,0,0,1,23.89,1,34,1,2,0.1044922
8285,0,1,0,0,1,36.06,1,33,1,0,0
8286,1,1,0,0,1,22.33,1,36,0,1,5.625256
8287,0,1,0,0,1,19,0,36,0,1,6.5464210000000005
8288,1,1,0,0,1,29.62,1,35,1,2,1.470201
8289,1,1,0,0,1,10,1,34,1,0,0
8292,1,1,0,0,1,10,0,35,0,0,0
8294,0,1,0,0,1,28.08,0,34,0,2,0
8297,1,1,0,0,0,10.67,0,35,0,0,0
8298,0,1,0,0,1,17.75,0,33,0,0,0
8299,1,1,0,0,1,15.2,1,35,0,1,0
8301,1,1,0,0,1,11.84,0,34,0,4,0
8302,0,1,0,0,1,72.65,1,36,1,2,22.3614
8303,1,1,0,0,0,14.64,0,37,0,5,0
8304,1,1,0,0,1,16.65,0,37,0,3,0
8307,1,1,0,0,1,19.47,0,36,0,2,0
8308,1,1,0,0,1,18,0,37,0,3,0
8309,1,1,0,0,1,9,0,37,0,4,0
8310,0,1,0,0,1,11.15,0,37,0,4,0.04655687
8312,0,1,0,0,1,30,0,37,0,0,0.6441371
8313,0,1,0,0,1,62.3,1,37,0,1,0.6441371
8314,1,1,0,0,1,12.25,1,34,0,1,2.9853020000000003
8319,1,1,0,0,0,NA,0,35,0,4,0
8320,1,1,0,0,1,13.79,0,33,0,2,0
8321,0,1,0,0,1,8.77,0,34,0,0,0
8322,0,1,0,0,0,NA,0,37,0,0,0
8323,1,1,0,0,1,40.38,1,37,1,0,0
8324,0,1,0,0,1,26.56,0,33,0,1,1.3121189999999998
8325,1,1,0,0,1,9.07,0,37,0,3,0
8327,1,1,0,0,1,10.35,0,36,0,3,6.101511
8329,1,1,0,0,0,NA,0,35,0,3,0
8330,0,0,1,0,1,14,0,34,0,0,0
8331,1,0,1,0,1,24.91,1,35,1,0,0.6985461000000001
8332,0,1,0,0,1,28.6,0,35,0,3,4.417256
8333,0,0,1,0,1,18.75,0,36,0,0,2.338545
8334,1,1,0,0,1,17.85,1,36,0,2,1.696391
8335,1,1,0,0,1,22.36,1,33,0,1,1.696391
8336,1,1,0,0,1,29.04,1,33,0,1,1.696391
8338,0,1,0,0,1,55.33,0,36,0,0,2.79912
8339,0,1,0,0,1,22,0,35,0,0,2.79912
8340,0,1,0,0,0,NA,0,36,0,0,0
8341,1,1,0,0,1,15.9,0,33,0,5,0
8343,1,1,0,0,0,NA,0,34,0,4,0.4815178
8344,0,1,0,0,1,9.5,0,36,0,1,0.9921766
8345,1,1,0,0,1,28.85,1,37,0,3,0
8346,0,1,0,0,0,NA,0,37,0,0,2.173824
8349,0,1,0,0,1,31.25,0,35,0,0,27.956229999999998
8350,0,0,1,0,1,21.28,0,37,0,0,0
8351,1,0,1,0,0,NA,0,35,0,0,0
8353,0,1,0,0,1,21.35,0,33,0,1,1.132941
8354,0,1,0,0,1,14.5,1,36,0,0,0
8355,0,1,0,0,0,16.56,0,35,0,0,0
8356,1,1,0,0,0,NA,0,35,0,0,0
8357,1,1,0,0,1,53.85,1,34,0,0,0
8358,1,1,0,0,0,NA,0,33,0,1,0
8362,1,1,0,0,1,15.5,0,35,0,0,0
8365,1,1,0,0,1,31.25,1,35,0,1,19.74344
8366,1,1,0,0,0,NA,0,35,0,0,0
8367,1,0,1,0,0,NA,0,37,0,3,0
8370,1,1,0,0,1,14.03,0,34,0,5,0
8374,1,0,1,0,1,13.75,0,33,0,2,0
8378,1,0,1,0,0,NA,0,35,0,1,0
8380,0,1,0,0,1,13.48,0,37,1,0,0
8381,0,1,0,0,1,24.7,0,33,0,3,0
8382,1,0,1,0,1,16.63,0,35,0,0,0
8384,0,1,0,0,0,11.5,0,34,0,0,0
8386,1,1,0,0,1,12.2,1,34,0,0,5.428202000000001
8387,0,1,0,0,0,13.27,0,33,0,0,0
8388,0,1,0,0,1,21,0,35,0,2,0
8389,0,1,0,0,0,NA,0,33,0,0,0
8395,0,1,0,0,1,35.78,1,33,1,0,5.678142
8396,1,1,0,0,0,NA,1,34,0,4,0
8397,1,1,0,0,1,11,1,33,0,2,0
8399,0,1,0,0,1,16.5,0,35,0,1,6.8447700000000005
8401,1,1,0,0,1,37.5,0,33,0,0,0
8402,1,1,0,0,0,27.39,1,37,0,2,0.6288188
8403,1,1,0,0,1,18.85,0,34,0,3,0
8405,1,1,0,0,1,11.25,0,34,0,1,0
8406,1,1,0,0,1,25,0,36,0,2,0
8407,0,1,0,0,1,11,0,33,0,0,0
8408,1,1,0,0,0,9,0,37,0,2,0
8412,0,1,0,0,1,12.03,0,35,0,2,1.135278
8413,1,1,0,0,0,16,1,37,1,2,3.636237
8416,0,1,0,0,1,20.09,1,34,0,0,0.4815178
8418,1,1,0,0,1,12,1,37,0,2,2.79912
8420,0,1,0,0,1,10,0,34,0,1,0
8421,0,1,0,0,1,12.5,0,37,0,0,0.6127245
8422,1,1,0,0,1,11.23,0,35,0,0,0.6127245
8423,0,1,0,0,1,11.17,0,34,0,0,0.6127245
8424,1,1,0,0,1,26.62,0,36,0,3,0
8425,0,1,0,0,1,13,0,36,0,2,0
8429,0,1,0,0,1,15.59,0,34,0,0,0
8432,0,1,0,0,1,18.94,0,35,0,1,2.18408
8433,0,1,0,0,1,19.5,1,34,0,1,2.18408
8435,1,1,0,0,1,9.35,0,34,0,3,0
8439,1,1,0,0,1,15,1,36,0,3,1.888765
8440,1,1,0,0,1,15.2,1,37,0,2,5.654827
8442,0,1,0,0,1,12.43,0,36,0,0,0
8443,0,1,0,0,1,11.5,0,33,0,0,0
8444,1,1,0,0,1,25.75,1,33,0,1,0
8445,0,1,0,0,1,16.25,0,36,0,0,0
8447,0,1,0,0,1,12,1,35,0,0,1.694002
8449,0,1,0,0,1,64.3,0,37,0,0,6.1615649999999995
8450,1,1,0,0,1,42.31,1,35,1,0,11.50113
8451,1,1,0,0,1,37.33,1,35,0,1,13.696459999999998
8453,0,1,0,0,1,29.07,1,36,0,1,0
